Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
75	:	1779789316.706	 17741.439	0	0	0	0	run_cell SP50 1 EXDRL 4
73	:	1779789255.182	 17816.239	0	0	0	0	run_cell SP50 1 EXDRL 2
70	:	1779789190.944	 17914.434	0	0	0	0	run_cell SP50 0 EXDRL 4
79	:	1779805092.185	 18260.205	0	0	0	0	run_cell SP50 2 EXDRL 3
76	:	1779804926.917	 18697.217	0	0	0	0	run_cell SP50 2 EXDRL 0
78	:	1779805088.160	 18701.357	0	0	0	0	run_cell SP50 2 EXDRL 2
80	:	1779805096.667	 18878.274	0	0	0	0	run_cell SP50 2 EXDRL 4
77	:	1779804984.059	 19029.706	0	0	0	0	run_cell SP50 2 EXDRL 1
82	:	1779806726.648	 18589.016	0	0	0	0	run_cell SP50 3 EXDRL 1
81	:	1779806708.980	 18791.273	0	0	0	0	run_cell SP50 3 EXDRL 0
86	:	1779807007.670	 18529.164	0	0	0	0	run_cell SP50 4 EXDRL 0
90	:	1779807105.392	 18436.496	0	0	0	0	run_cell SP50 4 EXDRL 4
85	:	1779806924.339	 18653.407	0	0	0	0	run_cell SP50 3 EXDRL 4
84	:	1779806887.056	 18763.970	0	0	0	0	run_cell SP50 3 EXDRL 3
83	:	1779806871.395	 18780.597	0	0	0	0	run_cell SP50 3 EXDRL 2
88	:	1779807058.153	 18639.615	0	0	0	0	run_cell SP50 4 EXDRL 2
89	:	1779807071.429	 18635.130	0	0	0	0	run_cell SP50 4 EXDRL 3
87	:	1779807045.761	 18859.128	0	0	0	0	run_cell SP50 4 EXDRL 1
91	:	1779823352.435	 18487.605	0	0	0	0	run_cell SP50 5 EXDRL 0
92	:	1779823624.150	 18653.007	0	0	0	0	run_cell SP50 5 EXDRL 1
93	:	1779823789.532	 18742.632	0	0	0	0	run_cell SP50 5 EXDRL 2
95	:	1779824013.781	 18690.110	0	0	0	0	run_cell SP50 5 EXDRL 4
94	:	1779823974.952	 19075.600	0	0	0	0	run_cell SP50 5 EXDRL 3
96	:	1779825315.680	 18555.871	0	0	0	0	run_cell SP50 6 EXDRL 0
101	:	1779825651.039	 18339.211	0	0	0	0	run_cell SP50 7 EXDRL 0
98	:	1779825536.848	 18539.619	0	0	0	0	run_cell SP50 6 EXDRL 2
97	:	1779825500.267	 18727.334	0	0	0	0	run_cell SP50 6 EXDRL 1
99	:	1779825541.896	 18711.218	0	0	0	0	run_cell SP50 6 EXDRL 3
103	:	1779825697.777	 18620.710	0	0	0	0	run_cell SP50 7 EXDRL 2
100	:	1779825577.756	 18774.631	0	0	0	0	run_cell SP50 6 EXDRL 4
102	:	1779825651.998	 18775.575	0	0	0	0	run_cell SP50 7 EXDRL 1
104	:	1779825706.568	 18773.777	0	0	0	0	run_cell SP50 7 EXDRL 3
105	:	1779825904.901	 18593.319	0	0	0	0	run_cell SP50 7 EXDRL 4
106	:	1779841840.074	 18604.142	0	0	0	0	run_cell SP50 8 EXDRL 0
107	:	1779842277.176	 18619.753	0	0	0	0	run_cell SP50 8 EXDRL 1
108	:	1779842532.177	 18794.457	0	0	0	0	run_cell SP50 8 EXDRL 2
109	:	1779842703.911	 18768.411	0	0	0	0	run_cell SP50 8 EXDRL 3
110	:	1779843050.560	 18872.786	0	0	0	0	run_cell SP50 8 EXDRL 4
111	:	1779843871.560	 18680.531	0	0	0	0	run_cell SP50 9 EXDRL 0
113	:	1779844076.480	 18693.381	0	0	0	0	run_cell SP50 9 EXDRL 2
119	:	1779844480.359	 18325.539	0	0	0	0	run_cell SP50 10 EXDRL 3
115	:	1779844253.125	 18638.257	0	0	0	0	run_cell SP50 9 EXDRL 4
114	:	1779844227.611	 18664.148	0	0	0	0	run_cell SP50 9 EXDRL 3
116	:	1779844318.501	 18595.095	0	0	0	0	run_cell SP50 10 EXDRL 0
112	:	1779843990.266	 19033.101	0	0	0	0	run_cell SP50 9 EXDRL 1
117	:	1779844352.397	 18725.751	0	0	0	0	run_cell SP50 10 EXDRL 1
118	:	1779844427.586	 18786.259	0	0	0	0	run_cell SP50 10 EXDRL 2
120	:	1779844498.236	 18756.885	0	0	0	0	run_cell SP50 10 EXDRL 4
121	:	1779860444.255	 17763.877	0	0	0	0	run_cell SP50 11 EXDRL 0
124	:	1779861472.336	 17229.416	0	0	0	0	run_cell SP50 11 EXDRL 3
