Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
78	:	1778387821.413	   409.206	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/HSI_f3_V0_s2.log 2>&1
79	:	1778388230.626	   405.557	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/HSI_f3_V0_s3.log 2>&1
64	:	1778384390.355	  4535.473	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 2 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/HSI_f2_V2_s3.log 2>&1
80	:	1778388636.188	   405.335	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/HSI_f3_V0_s4.log 2>&1
81	:	1778388925.833	   420.638	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/HSI_f3_V1_s0.log 2>&1
65	:	1778384887.170	  4474.710	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 2 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/HSI_f2_V2_s4.log 2>&1
82	:	1778389041.526	   422.467	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/HSI_f3_V1_s1.log 2>&1
83	:	1778389346.476	   436.847	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/HSI_f3_V1_s2.log 2>&1
84	:	1778389361.889	   431.626	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/HSI_f3_V1_s3.log 2>&1
85	:	1778389463.999	   425.520	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal.yaml --market HSI --fold 3 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/HSI_f3_V1_s4.log 2>&1
