lambda_dd,0.1,0.5,1.0,2.0,5.0
0.5,1.405021536626288,2.1009310879830787,2.0932390323904797,2.319397758822448,2.739870003017408
1.0,1.9131899157310226,1.7406912247124307,1.7786012500512216,2.559223506257019,2.7415746321115777
2.0,1.8644102672544483,1.9476913096668511,1.8102743225912945,2.714185841179107,2.7983672103043573
5.0,1.9624183821921992,2.011201103681819,2.3953061503309194,2.649246928117863,2.7911502966073782
